name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chicago, IL, United States",2024-06-04,85.9,72.4,78.8,86.5,72.4,79.3,63,59.1,0.018,100,12.5,rain,0,0,26.4,13.5,161.8,1006.4,87.7,9.9,83.7,7.3,5,10,2024-06-04T05:16:32,2024-06-04T20:21:54,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-05,80.3,69.4,74.3,80.4,69.4,74.3,62,68.6,0.481,100,20.83,rain,0,0,40.3,18.7,245.8,1002,69.2,9.5,34.9,3,1,10,2024-06-05T05:16:13,2024-06-05T20:22:34,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-06,78.4,65.3,72.7,78.4,65.3,72.7,48.9,45.2,0,0,0,,0,0,43.4,25.8,283.9,1003.2,51.3,9.9,161.8,13.9,9,10,2024-06-06T05:15:56,2024-06-06T20:23:12,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-07,79.1,60.9,70.5,79.1,60.9,70.5,46.5,43.9,0,0,0,,0,0,34.9,22.1,296,1008.4,41.3,9.9,148.8,13,9,10,2024-06-07T05:15:40,2024-06-07T20:23:49,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-08,77.4,56.6,65.6,77.4,56.6,65.6,53,66.2,0.127,100,16.67,rain,0,0,27.3,18.7,301.3,1009.6,88.1,9.2,51.7,4.2,5,10,2024-06-08T05:15:27,2024-06-08T20:24:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-09,80.6,55.3,66.8,79.5,55.3,66.7,49.3,60.2,0,0,0,,0,0,34.9,20.2,308.7,1010.9,39.1,9.6,146.3,12.7,9,10,2024-06-09T05:15:16,2024-06-09T20:24:58,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-10,68.4,54.5,60.6,68.4,54.5,60.6,43.9,57.1,0.004,100,4.17,rain,0,0,28.9,15.8,24.3,1014.7,48.5,9.8,150.1,12.7,9,10,2024-06-10T05:15:08,2024-06-10T20:25:29,0.13,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-11,77.4,51.9,66.4,77.4,51.9,66.4,42.7,45.9,0,0,0,,0,0,19.3,10.6,236.3,1014.9,46.2,9.9,163.8,14.1,9,10,2024-06-11T05:15:01,2024-06-11T20:26:00,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-12,90.9,67.7,79.3,88.4,67.7,78.5,52.9,41.4,0,0,0,,0,0,21.9,14.1,226,1011.3,42.9,9.9,157.3,13.6,9,10,2024-06-12T05:14:56,2024-06-12T20:26:28,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-13,90,73.7,81.7,93.2,73.7,82.8,64,56.1,0.049,100,4.17,rain,0,0,31.6,19.6,230.6,1009.3,56.1,9.9,135.5,11.6,7,60,2024-06-13T05:14:53,2024-06-13T20:26:55,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-14,85.1,64.9,74.7,82.6,64.9,74.5,55.7,53.4,0,0,0,,0,0,41.4,16.4,24.9,1014.1,19.5,9.9,156.1,13.3,8,30,2024-06-14T05:14:53,2024-06-14T20:27:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-15,84.6,61.4,74.5,83.9,61.4,74.3,54.3,50.8,0,0,0,,0,0,31.1,17.8,146.4,1017.1,72.6,9.9,95.6,8.2,7,10,2024-06-15T05:14:54,2024-06-15T20:27:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-16,94.6,70.8,81.1,97,70.8,82,58,45.7,0.003,100,4.17,rain,0,0,34.8,20,191.6,1011.6,73.3,9.9,116,10.2,8,30,2024-06-16T05:14:57,2024-06-16T20:28:04,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-17,96,78.6,87.7,99.6,78.6,90.1,66.8,51.8,0,0,0,,0,0,30.9,17,211,1011.7,47.2,9.9,140.9,12.1,8,60,2024-06-17T05:15:03,2024-06-17T20:28:24,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-18,93,78.9,84.9,96.5,78.9,87.5,67.7,57.4,0,0,0,,0,0,38,21.4,197.7,1014.1,75,9.9,86.9,7.5,7,30,2024-06-18T05:15:10,2024-06-18T20:28:41,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-19,93.3,78.4,85.4,95.8,78.4,87.3,66.5,54.6,0.021,100,4.17,rain,0,0,27.4,16.4,214.6,1020.3,64.9,9.9,139.7,12,8,10,2024-06-19T05:15:19,2024-06-19T20:28:57,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-20,84,66.9,75.8,86.4,66.9,76.3,65.4,71.2,0.022,100,12.5,rain,0,0,20.8,11,29.8,1023.7,60.2,9.6,108.4,9.4,8,10,2024-06-20T05:15:30,2024-06-20T20:29:11,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-21,93.7,67.8,81,94.8,67.8,81.7,63.9,60.2,0,0,0,,0,0,25.9,12.8,228,1020.4,43.6,9.3,144.6,12.6,8,10,2024-06-21T05:15:44,2024-06-21T20:29:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-22,93.1,72.3,84.3,95.6,72.3,85.6,65,54.3,0.079,100,12.5,rain,0,0,36,21.8,221.6,1010.8,83.3,9.8,83.6,7.3,4,10,2024-06-22T05:15:59,2024-06-22T20:29:32,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-23,80.8,71.6,75.3,82.1,71.6,75.5,65.4,72.4,1.31,100,12.5,rain,0,0,34.7,14.6,302.1,1007.3,74.5,9.4,88.8,7.8,9,10,2024-06-23T05:16:16,2024-06-23T20:29:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-24,85.8,67.1,77.8,86.7,67.1,78.4,62.4,60.7,0.013,100,8.33,rain,0,0,21.9,10.9,140.7,1012.5,39,9.9,198.9,17.1,8,10,2024-06-24T05:16:34,2024-06-24T20:29:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-25,84.5,72.6,79.4,88.3,72.6,81.2,68.3,69.3,0.396,100,16.67,rain,0,0,38.9,20.8,228.7,1007.1,83.4,9.7,46.9,4,4,100,2024-06-25T05:16:55,2024-06-25T20:29:49,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-26,85.9,67.9,78.5,84.6,67.9,78.3,62.8,61.3,0,0,0,,0,0,25.3,15,325.5,1009,69.6,9.9,38.3,3.5,2,30,2024-06-26T05:17:17,2024-06-26T20:29:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-27,72.9,63.2,67.3,72.9,63.2,67.3,51.5,58.2,0,0,0,,0,0,25.1,16.1,45.7,1015.4,38.6,9.9,160,13.9,9,10,2024-06-27T05:17:41,2024-06-27T20:29:50,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-28,75.3,65.5,70.6,75.3,65.5,70.6,62.5,75.5,0.116,100,41.67,rain,0,0,28,11.9,154.7,1010.5,93.9,9.8,17.9,1.4,1,10,2024-06-28T05:18:07,2024-06-28T20:29:47,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-29,88.6,73.5,80.6,94.1,73.5,82.5,69.2,70.3,0.069,100,16.67,rain,0,0,26,14.5,266.2,1009.8,73.1,9.4,72,6.3,9,75,2024-06-29T05:18:35,2024-06-29T20:29:42,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-06-30,74.2,61.9,66.6,74.2,61.9,66.6,49.8,55.6,0,0,0,,0,0,27.7,17.8,19.3,1023.2,39.1,9.9,75.3,6.5,9,10,2024-06-30T05:19:04,2024-06-30T20:29:36,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-01,73.2,59.1,66.7,73.2,59.1,66.7,49.2,54.6,0,0,0,,0,0,18.3,10.6,82.3,1023.9,42.4,9.9,168.8,14.7,9,10,2024-07-01T05:19:35,2024-07-01T20:29:27,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-02,84.6,66.7,75,83.1,66.7,74.6,53,47.3,0.017,100,12.5,rain,0,0,35.7,18.2,163.9,1014.9,84.5,9.9,38.2,3.3,2,10,2024-07-02T05:20:07,2024-07-02T20:29:16,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-03,89.1,74.6,81,89.3,74.6,81.4,63.5,57.5,0.045,100,12.5,rain,0,0,26.4,14.2,252.5,1011.2,84,9.8,70.7,6,7,10,2024-07-03T05:20:41,2024-07-03T20:29:02,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-04,82.8,72.2,77.7,84.3,72.2,78.2,65.6,67,0,0,0,,0,0,13.9,7.7,215.1,1011.8,78.7,9.4,28.8,2.4,1,10,2024-07-04T05:21:16,2024-07-04T20:28:47,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-05,83.2,70.7,76,82.8,70.7,75.9,61.2,62,0,0,0,,0,0,29.2,18.3,253.4,1008.3,55.4,9.1,160.5,13.9,9,10,2024-07-05T05:21:53,2024-07-05T20:28:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-06,79.4,65.3,73.2,79.4,65.3,73.2,59.4,63.7,0,0,0,,0,0,13.4,10.2,19,1012.9,55.3,9.9,143.1,12.3,8,10,2024-07-06T05:22:31,2024-07-06T20:28:10,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-07,86.6,66.9,74.2,88,66.9,74.4,62.8,69.5,0.507,100,25,rain,0,0,21.9,15.6,174.1,1015,59.2,9.4,108.3,9.6,6,10,2024-07-07T05:23:11,2024-07-07T20:27:49,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-08,85.4,71.2,77.8,87.2,71.2,78.8,66,68.3,0.008,100,4.17,rain,0,0,21.9,12.5,220,1013.4,80.6,9.7,87,7.6,5,10,2024-07-08T05:23:52,2024-07-08T20:27:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-09,80.2,70.9,75.4,81.8,70.9,75.5,67.4,77.1,0.492,100,33.33,rain,0,0,21.3,8.9,58,1011.9,87.8,8.9,43.6,3.8,2,10,2024-07-09T05:24:34,2024-07-09T20:26:59,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-10,82.9,66.7,73.5,83.5,66.7,73.6,63.6,73.5,0.482,100,45.83,rain,0,0,22.8,13.5,9.9,1011.1,78.6,9.1,66.6,5.9,8,10,2024-07-10T05:25:17,2024-07-10T20:26:31,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-11,80.5,68.3,73.1,81.9,68.3,73.2,63.7,73.2,0.009,100,8.33,rain,0,0,15.7,10.9,33.1,1017.1,62.7,9.9,44.4,3.7,3,10,2024-07-11T05:26:02,2024-07-11T20:26:01,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-12,84.1,67.1,76.4,85.6,67.1,76.9,64.2,67.8,0,0,0,,0,0,13.9,9.8,62.1,1018.8,17.8,9.9,137.9,12,7,10,2024-07-12T05:26:47,2024-07-12T20:25:29,0.22,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-13,90.5,70.3,79.9,95.6,70.3,81.6,66.4,64.6,0.024,100,8.33,rain,0,0,41.6,15.7,198.9,1018.7,43.6,9.9,111.7,9.6,8,60,2024-07-13T05:27:34,2024-07-13T20:24:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-14,87.8,67.9,77.1,95.8,67.9,79.6,69.2,78.1,2.248,100,45.83,rain,0,0,45.6,13.9,211,1013.4,84.9,8.7,61.3,5.3,8,75,2024-07-14T05:28:22,2024-07-14T20:24:19,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-15,90.7,70.3,79.3,100.1,70.3,83.1,70.6,76.2,0.509,100,16.67,rain,0,0,51,26.9,229.9,1008.5,68.4,9.3,121.3,10.4,8,100,2024-07-15T05:29:11,2024-07-15T20:23:41,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-16,85.6,69.8,76.9,89.1,69.8,78.3,68.4,76.1,0.141,100,12.5,rain,0,0,23,14.1,261,1008.1,76.9,9.9,129,11.1,6,30,2024-07-16T05:30:01,2024-07-16T20:23:01,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-17,82.3,69.3,76,81.8,69.3,75.8,60.5,61.2,0,0,0,,0,0,25.3,15.3,350.1,1013.6,50.8,9.8,135.8,11.6,8,10,2024-07-17T05:30:51,2024-07-17T20:22:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-18,73.9,64.3,69.4,73.9,64.3,69.4,53,56.5,0,0,0,,0,0,24.2,15.9,31.1,1021.1,43.7,9.9,103.5,8.9,8,10,2024-07-18T05:31:43,2024-07-18T20:21:36,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-19,79,61.1,71.1,79,61.1,71.1,53.9,55.9,0,0,0,,0,0,19.7,13.2,98.7,1021,30.5,9.9,119.1,10.2,6,10,2024-07-19T05:32:35,2024-07-19T20:20:50,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-20,80.1,64.7,73.5,80,64.7,73.5,55.8,54.8,0,0,0,,0,0,19.7,8.6,92.8,1019.2,71.2,9.9,92.4,7.9,6,10,2024-07-20T05:33:29,2024-07-20T20:20:02,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-21,82.9,66.5,75,82.9,66.5,75.1,60.4,62.1,0,0,0,,0,0,12.3,10.4,57,1018.4,76.5,9.9,84.8,7.3,5,10,2024-07-21T05:34:23,2024-07-21T20:19:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-22,82.8,66.3,75.2,83.4,66.3,75.4,63.2,68.3,0,0,0,,0,0,20.8,10.2,59.2,1016,60.1,9.8,109.7,9.6,8,10,2024-07-22T05:35:17,2024-07-22T20:18:21,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-23,85.6,68.3,76.1,86.8,68.3,76.6,64.7,69.5,0.432,100,16.67,rain,0,0,40,15.9,241.2,1015.3,58.5,9,94,8.1,4,30,2024-07-23T05:36:13,2024-07-23T20:17:28,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-24,75.5,68,71.8,75.5,68,71.8,63.6,75.9,0.016,100,12.5,rain,0,0,18.8,10.5,48.7,1019.2,87.6,9.1,50.3,4.2,2,10,2024-07-24T05:37:09,2024-07-24T20:16:33,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-25,77.6,64.8,71.4,77.6,64.8,71.4,58.1,64,0,0,0,,0,0,19.7,11.6,67,1022.9,27.2,9.9,114.1,9.9,9,10,2024-07-25T05:38:05,2024-07-25T20:15:37,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-26,80.4,60.8,72,80.6,60.8,72,57.1,61.6,0,0,0,,0,0,14.3,11.6,100,1021.3,9.5,9.9,106.2,9.1,7,10,2024-07-26T05:39:03,2024-07-26T20:14:38,0.69,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-27,84.7,66.9,76.4,83.8,66.9,76.2,59,57.2,0,0,0,,0,0,23.1,9.8,157.6,1018.4,27,9.9,108.8,9.3,8,10,2024-07-27T05:40:00,2024-07-27T20:13:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-28,82.5,70.3,77.1,87.2,70.3,78.4,67.6,72.9,0.156,100,20.83,rain,0,0,25.3,12.1,173.8,1014.5,80.5,9.6,70.2,6,4,30,2024-07-28T05:40:58,2024-07-28T20:12:36,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-29,81.7,72.9,76.9,85.1,72.9,77.7,69.7,79.2,0.09,100,25,rain,0,0,29.9,14.6,230.2,1009.7,66.3,9.8,36.5,3.2,3,30,2024-07-29T05:41:57,2024-07-29T20:11:33,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-30,91.3,71.3,80.8,95.8,71.3,83,69,69.6,0,0,0,,0,0,18.6,9.6,267.3,1009.4,33.6,9.9,99,8.6,7,30,2024-07-30T05:42:56,2024-07-30T20:10:28,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-07-31,92,72.9,81.5,94.4,72.9,83.3,68.4,66.6,0.002,100,8.33,rain,0,0,13.9,11.1,231.7,1011.7,37.9,9.8,34.9,2.9,2,60,2024-07-31T05:43:55,2024-07-31T20:09:21,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-01,87.6,72.8,79.7,91.7,72.8,81.6,70.8,75,0.412,100,29.17,rain,0,0,29.8,13.3,226.9,1012.3,82.4,9.7,35.8,3,2,30,2024-08-01T05:44:55,2024-08-01T20:08:13,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-02,85.7,70.2,76.8,89.5,70.2,77.9,68,75.9,0.337,100,12.5,rain,0,0,35.6,15.7,353,1012.3,66.4,9.6,56.3,4.9,7,30,2024-08-02T05:45:55,2024-08-02T20:07:03,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-03,88.7,72.1,80.4,92.9,72.1,82,66.8,64.4,0,0,0,,0,0,13.9,12.4,53.7,1012.9,27,9.9,95.1,8.3,6,30,2024-08-03T05:46:56,2024-08-03T20:05:52,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-04,89.6,72.6,81.8,91.6,72.6,82.9,65,58.4,0,0,0,,0,0,16.1,11.1,207.6,1014.2,59,9.9,88.7,7.7,6,30,2024-08-04T05:47:56,2024-08-04T20:04:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-05,90.2,75.2,80,100.8,75.2,82.2,70.1,72.2,0.009,100,8.33,rain,0,0,25.3,16.1,344.4,1014.4,79.9,9.9,39.7,3.4,2,60,2024-08-05T05:48:57,2024-08-05T20:03:26,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-06,75.5,69.1,72.5,75.5,69.1,72.5,66.1,80.7,0.11,100,4.17,rain,0,0,36,19.4,31.7,1012.9,93.7,9.1,15.6,1.3,1,10,2024-08-06T05:49:58,2024-08-06T20:02:10,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-07,77.5,68.9,72.9,77.5,68.9,72.9,57.6,59.6,0,0,0,,0,0,27.8,18.4,63,1014.7,40.8,9.9,85.5,7.5,8,10,2024-08-07T05:51:00,2024-08-07T20:00:53,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-08,83,64.5,74.9,82.9,64.5,74.8,60.5,63.6,0,0,0,,0,0,21.5,11.6,298.9,1012.4,62,9.9,94.1,8.2,8,10,2024-08-08T05:52:01,2024-08-08T19:59:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-09,73.6,62.6,68.3,73.6,62.6,68.3,51.6,55.6,0,0,0,,0,0,25.7,14.5,306.9,1015.1,52.2,9.9,113.1,9.6,8,10,2024-08-09T05:53:03,2024-08-09T19:58:16,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-10,75.2,57.3,67.2,75.2,57.3,67.2,49.6,55.5,0,0,0,,0,0,28.1,17.1,277.4,1018.5,30.7,9.9,103.5,8.9,8,10,2024-08-10T05:54:04,2024-08-10T19:56:55,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-11,79.1,59.8,69.9,79.1,59.8,69.9,50.5,51.9,0,0,0,,0,0,23.1,13.6,293.2,1018.6,34.9,9.9,86.9,7.8,6,10,2024-08-11T05:55:06,2024-08-11T19:55:33,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2024-08-12,81.1,61.6,71.9,80.4,61.6,71.9,53.7,54.4,0,0,0,,0,0,11.4,8.4,258.8,1018.9,45.9,9.9,63.5,5.7,4,10,2024-08-12T05:56:08,2024-08-12T19:54:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
